ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
37|BH14|20e0f806-b38c-4687-b545-ebd4f4043785|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:29:42|2018-02-28 16:29:42|2018-02-28 17:29:42.447000000
38|BH14|1e4e9bb4-1df9-4e8d-97fe-e88512214638|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:30:15|2018-02-28 16:30:15|2018-02-28 17:30:15.497000000
39|BH14|1e4e9bb4-1df9-4e8d-97fe-e88512214638|ZR_SUMCYC_JOB_OK_I|3823|xsd:long|Good|2018-02-28 16:30:15|2018-02-28 16:30:15|2018-02-28 17:30:15.497000000
40|BH14|e95e4073-6275-421c-bd69-f10bb48fc810|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:30:26|2018-02-28 16:30:26|2018-02-28 17:30:26.487000000
41|BH14|a6926194-88c7-4313-97a9-b88686b8bbaf|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:30:59|2018-02-28 16:30:59|2018-02-28 17:30:59.523000000
42|BH14|a6926194-88c7-4313-97a9-b88686b8bbaf|ZR_SUMCYC_JOB_OK_I|3824|xsd:long|Good|2018-02-28 16:30:59|2018-02-28 16:30:59|2018-02-28 17:30:59.523000000
43|BH14|9ca42807-fe27-4528-917d-8c106c6efc3e|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:31:10|2018-02-28 16:31:10|2018-02-28 17:31:10.527000000
44|BH14|07141d85-1fdf-4959-873a-07c41697fc0b|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:31:43|2018-02-28 16:31:43|2018-02-28 17:31:43.560000000
45|BH14|07141d85-1fdf-4959-873a-07c41697fc0b|ZR_SUMCYC_JOB_OK_I|3825|xsd:long|Good|2018-02-28 16:31:43|2018-02-28 16:31:43|2018-02-28 17:31:43.560000000
46|BH14|efeaaca5-ff5d-4201-a237-b451245322f2|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:31:54|2018-02-28 16:31:54|2018-02-28 17:31:54.563000000
47|BH14|6c3c3e51-75f9-45de-9fed-0aa8f8b9c840|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:32:27|2018-02-28 16:32:27|2018-02-28 17:32:27.590000000
48|BH14|6c3c3e51-75f9-45de-9fed-0aa8f8b9c840|ZR_SUMCYC_JOB_OK_I|3826|xsd:long|Good|2018-02-28 16:32:27|2018-02-28 16:32:27|2018-02-28 17:32:27.590000000
49|BH14|67e127ed-a35f-4f01-b6c4-8ff3b1b28860|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:32:38|2018-02-28 16:32:38|2018-02-28 17:32:38.560000000
50|BH14|4e7e75fb-b2dd-4af8-9af8-f94b973b392f|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:33:11|2018-02-28 16:33:11|2018-02-28 17:33:11.643000000
51|BH14|4e7e75fb-b2dd-4af8-9af8-f94b973b392f|ZR_SUMCYC_JOB_OK_I|3827|xsd:long|Good|2018-02-28 16:33:11|2018-02-28 16:33:11|2018-02-28 17:33:11.643000000
52|BH14|56377d63-d6ae-422d-80b8-f305b2dc8a26|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:33:22|2018-02-28 16:33:22|2018-02-28 17:33:22.663000000
53|BH14|48179dbc-f458-45cb-b8a6-74803d635499|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:33:55|2018-02-28 16:33:55|2018-02-28 17:33:55.733000000
54|BH14|48179dbc-f458-45cb-b8a6-74803d635499|ZR_SUMCYC_JOB_OK_I|3828|xsd:long|Good|2018-02-28 16:33:55|2018-02-28 16:33:55|2018-02-28 17:33:55.733000000
55|BH14|c0840cf6-d673-4013-91d7-b1593893d7f0|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:34:06|2018-02-28 16:34:06|2018-02-28 17:34:06.733000000
56|BH14|250c14a4-6bb2-405e-9ac7-2163cf402e9a|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:34:39|2018-02-28 16:34:39|2018-02-28 17:34:39.800000000
57|BH14|250c14a4-6bb2-405e-9ac7-2163cf402e9a|ZR_SUMCYC_JOB_OK_I|3829|xsd:long|Good|2018-02-28 16:34:39|2018-02-28 16:34:39|2018-02-28 17:34:39.800000000
58|BH14|3b43fe90-781e-45e2-bfbc-71f8f22ca43e|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:34:50|2018-02-28 16:34:50|2018-02-28 17:34:50.870000000
59|BH14|5382413a-6b5c-4e1b-926a-cb044e30e8e4|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:35:23|2018-02-28 16:35:23|2018-02-28 17:35:23.910000000
60|BH14|5382413a-6b5c-4e1b-926a-cb044e30e8e4|ZR_SUMCYC_JOB_OK_I|3830|xsd:long|Good|2018-02-28 16:35:23|2018-02-28 16:35:23|2018-02-28 17:35:23.910000000
61|BH14|4b68eee8-177c-4e1b-affa-f8a75d478919|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:35:34|2018-02-28 16:35:34|2018-02-28 17:35:34.907000000
62|BH14|8343106b-f8cb-41f2-8f2a-11b4fe6e5ec7|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:36:07|2018-02-28 16:36:07|2018-02-28 17:36:07.947000000
